Type,file,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
A-A,@A211110@A211109,2.0,3.0,0.7322997263714863,0.7304756236237111,0.7032474405214776,0.7304756236237111,0.6795975886178106,0.7185795922768966,0.0,1.8479588508605957,0.18889789581298827,0.0
A-A,@A211110@A211112,2.0,3.0,0.8953434921876244,0.88449051068516,0.8694251470345795,0.88449051068516,0.8662288018577732,0.8891767993829038,0.0,1.867461919784546,0.19599704742431637,0.0
A-A,@A211110@A211115,2.0,3.0,0.8136758318603338,0.8300444754912402,0.8196909756205066,0.8300444754912402,0.7930506290673285,0.798604674485349,0.0,1.8014877796173097,0.22124099731445307,0.0
A-A,@A211110@A211116,2.0,3.0,0.72962067821096,0.8223422736687931,0.8290278088118974,0.8223422736687931,0.7887243939929534,0.7152985765821757,0.0,1.800905179977417,0.20984258651733395,0.0
A-A,@A211110@A211117,2.0,3.0,0.6961457112926694,0.7953821043398113,0.7916731684190801,0.7953821043398113,0.74156576093045,0.6827510261389527,0.0,1.8592324256896973,0.1903093338012695,0.0
A-A,@A211110@A211118,2.0,3.0,0.8635823325748742,0.8128184953116857,0.8439672497485116,0.8128184953116857,0.8024677755722898,0.856057512860335,0.0,1.806208896636963,0.14352822303771967,0.0
A-A,@A211110@A211122,2.0,3.0,0.7714995270155012,0.8234497290001865,0.8027303973032298,0.8234497290001865,0.7747904262115128,0.7582374954044828,0.0,1.822948694229126,0.18563227653503414,0.0
A-A,@A211110@A211123,2.0,3.0,0.7788530535797417,0.8287347983487455,0.807629161354626,0.8287347983487455,0.783813197680003,0.7664615812051535,0.0,1.812397575378418,0.1948955059051513,0.0
A-A,@A211110@A211125,2.0,3.0,0.7583496724337155,0.7961807220351051,0.7840443365149546,0.7961807220351051,0.749681350309777,0.7476883841495601,0.0,1.8632074832916259,0.17288317680358883,0.0
A-A,@A211110@A211206,2.0,3.0,0.7605104563128532,0.7499809501563579,0.7327813911808583,0.7499809501563579,0.6988175911793806,0.7462500366250902,0.0,1.8412841320037843,0.18667149543762204,0.0
A-A,@A211110@A211208,2.0,3.0,0.7638222706718346,0.7062523726901827,0.6575475011821872,0.7062523726901827,0.6359017361979482,0.7435837416733666,0.0,1.8372727870941161,0.1658288478851318,0.0
A-A,@A211110@A211223,2.0,3.0,0.8047769739401011,0.7248844047640743,0.7249913365743452,0.7248844047640743,0.7020191845199986,0.7935321292246817,0.0,1.8593713760375976,0.13595547676086422,0.0
A-A,@A211110@A211225,2.0,3.0,0.7552282591113098,0.7317540867771909,0.71945140143795,0.7317540867771909,0.6928662728323842,0.7431524973384829,0.0,1.8494150161743164,0.16646881103515623,0.0
A-A,@A211110@A211228,2.0,3.0,0.7458318116240459,0.7063397931919363,0.6966551690279006,0.7063397931919363,0.6736102091277962,0.730256438711948,0.0,1.853393268585205,0.17364349365234372,0.0
A-I,@A211110@I211102,2.0,3.0,0.5938064218963117,0.6517285729098842,0.6672486960392513,0.6517285729098842,0.6145233090156124,0.5756858486692014,0.0,1.8471566677093505,0.223320722579956,0.0
A-I,@A211110@I211103,2.0,3.0,0.7449930145511507,0.6812230010590337,0.6992477061503639,0.6812230010590337,0.6602489015294506,0.7305789702267749,0.0,1.8306951999664307,0.17921047210693355,0.0
A-I,@A211110@I211104,2.0,3.0,0.7390337596601437,0.7038575839045794,0.719052549530007,0.7038575839045794,0.687106104437671,0.7245379509177912,0.0,1.8281792163848878,0.176034927368164,0.0
A-I,@A211110@I211108,2.0,3.0,0.769317073957726,0.702718941354129,0.7114744348325486,0.702718941354129,0.6754640819789854,0.756021580342708,0.0,1.8249385356903076,0.18964743614196777,0.0
A-I,@A211110@I211110,2.0,3.0,0.9344109468032874,0.9249550997453635,0.9171283572579606,0.9249550997453635,0.919518619382246,0.9306903257670015,0.0,1.8546748638153077,0.20671615600585933,0.0
A-I,@A211110@I211112,2.0,3.0,0.8842262784510788,0.8234662775244812,0.8619844844712509,0.8234662775244812,0.8082180186350125,0.8776639723472398,0.0,1.821039342880249,0.2107420921325683,0.0
A-I,@A211110@I211115,2.0,3.0,0.8758013328749958,0.8398989656794991,0.8627848340065603,0.8398989656794991,0.8195654204465951,0.8689596820112813,0.0,1.8182020664215088,0.19404854774475094,0.0
A-I,@A211110@I211118,2.0,3.0,0.8658930654728045,0.8143706704031229,0.8103708514822395,0.8143706704031229,0.8012213985213507,0.8582714362183195,0.0,1.8314007759094237,0.1968173503875732,0.0
A-I,@A211110@I211119,2.0,3.0,0.860560040545922,0.8192615035664476,0.8224305166678197,0.8192615035664476,0.7934137551840283,0.852344825503114,0.0,1.8142484188079835,0.18978295326232905,0.0
A-I,@A211110@I211122,2.0,3.0,0.8602522504831231,0.8077248310286999,0.8220574304297072,0.8077248310286999,0.7841524300511058,0.8523824909858353,0.0,1.8202129364013673,0.1968091011047363,0.0
A-A,@A211112@A211102,2.0,3.0,0.6876337259448835,0.6589443436585594,0.6477873845742376,0.6589443436585594,0.6230177457168198,0.6718523052375115,0.0,1.598708152770996,0.15644488334655757,0.0
A-A,@A211112@A211105,2.0,3.0,0.7600604758318197,0.7395541987746089,0.6789028085679363,0.7395541987746089,0.6848632845732802,0.7477561403388195,0.0,1.6196977138519286,0.15526285171508783,0.0
A-A,@A211112@A211108,2.0,3.0,0.6369956510655752,0.7040427872806991,0.6285159223036718,0.7040427872806991,0.6250526378759544,0.6169106229883559,0.0,1.5895803451538086,0.22435078620910645,0.0
