Type,file,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
A-A,@A211105@A211108,1.5811388300841898,1.5811388300841898,0.00042600521417457063,0.00019045618530775626,0.0015271991782616354,0.00019045618530775626,0.0008981021065573696,0.00045447322595374367,0.0,0.02812724867593551,0.012635793123611107,0.0
A-A,@A211105@A211109,1.5811388300841898,1.5811388300841898,0.00016437332139704382,0.00020972130137737768,0.0002610240625118675,0.00020972130137737768,0.0008570320895978035,0.00020819515813747623,0.0,0.07912473669858838,0.014078703617803938,0.0
A-A,@A211105@A211110,1.5811388300841898,1.5811388300841898,0.00018138089621406339,0.00020792803221429573,0.003350769447823007,0.00020792803221429573,0.0010916694384721496,0.0001615985514737916,0.0,0.04383762963008756,0.006902216918727834,0.0
A-A,@A211105@A211112,1.5811388300841898,1.5811388300841898,0.00034258523754653546,0.0003314860778823039,0.002186990973897435,0.0003314860778823039,0.0002777310183405906,0.00037226322074911507,0.0,0.0780758128065342,0.009374588540842742,0.0
A-A,@A211105@A211115,1.5811388300841898,1.5811388300841898,0.0006010115078555592,0.0002765342320194478,0.0022235976225752786,0.0002765342320194478,0.0003705525481958261,0.0006023208630348077,0.0,0.03862642502908421,0.01788197714774756,0.0
A-A,@A211105@A211116,1.5811388300841898,1.5811388300841898,0.0002327125489919757,0.0002360504730385018,0.0023741350722650593,0.0002360504730385018,0.0019726815889601354,0.0002570187813195793,0.0,0.033458455278204735,0.015437821970863162,0.0
A-A,@A211105@A211117,1.5811388300841898,1.5811388300841898,0.00017994295882892803,0.00010763185088434478,0.01108153658623636,0.00010763185088434478,0.0002517512084740793,0.0001892928538501639,0.0,0.07866759572848069,0.012585661792597075,0.0
A-A,@A211105@A211118,1.5811388300841898,1.5811388300841898,0.00022435173301153384,0.00013006349595836667,0.011796726503487955,0.00013006349595836667,0.00046821825206011617,0.00025277399969204803,0.0,0.08776929344614652,0.004877223620412143,0.0
A-A,@A211105@A211122,1.5811388300841898,1.5811388300841898,9.124316880758534e-05,7.532986506907198e-05,0.004758077282393429,7.532986506907198e-05,0.0005868106479124454,0.00010284895100926301,0.0,0.028538657343837575,0.011023909125940602,0.0
A-A,@A211105@A211123,1.5811388300841898,1.5811388300841898,0.00022061702713683094,0.00020631050210216407,0.008723440782326383,0.00020631050210216407,0.0006123990224224061,0.00023435901530353116,0.0,0.08125174545922764,0.014357204295297014,0.0
A-A,@A211105@A211125,1.5811388300841898,1.5811388300841898,0.00015595302846200726,0.0006703293379749324,0.006618332937440557,0.0006703293379749324,0.0009494935014761246,0.00019750709036419543,0.0,0.07153113935763074,0.011222188990335126,0.0
A-A,@A211105@A211206,1.5811388300841898,1.5811388300841898,3.929133103812382e-05,0.0001937237088463189,0.0020204244003750307,0.0001937237088463189,0.002010236157244084,8.414743900747717e-05,0.0,0.047341462756150865,0.013104741301423594,0.0
A-A,@A211105@A211208,1.5811388300841898,1.5811388300841898,0.00016845960527569193,0.0005007973542740359,0.0023640377009665225,0.0005007973542740359,0.0019806595203235226,0.00018430586900204727,0.0,0.06083524071158763,0.0076877153918032725,0.0
A-A,@A211105@A211223,1.5811388300841898,1.5811388300841898,6.477124648304233e-05,0.00010758369142950801,0.0007962141658437479,0.00010758369142950801,0.00040318822885435817,6.83931664860442e-05,0.0,0.0335094626019663,0.005511212358272279,0.0
A-A,@A211105@A211225,1.5811388300841898,1.5811388300841898,0.0005003010752788217,0.0004938495035526808,0.0006873182551860008,0.0004938495035526808,0.002063643760561588,0.0005212991539244945,0.0,0.05976383632574366,0.015936214989188985,0.0
A-A,@A211105@A211228,1.5811388300841898,1.5811388300841898,0.0006593062526029091,0.0004532737086270402,0.005531858100942003,0.0004532737086270402,0.0014545005574340961,0.0006886555424696476,0.0,0.06425559184447796,0.009776772623089567,0.0
A-I,@A211105@I211102,1.5811388300841898,1.5811388300841898,0.0009172796807921201,0.0023163616163863563,0.00048430819696971525,0.0023163616163863563,0.0018399370620456007,0.001032157446684607,0.0,0.14018793601933835,0.029372490335980217,0.0
A-I,@A211105@I211103,1.5811388300841898,1.5811388300841898,0.0008816166592927273,0.001847797278223325,0.0005621536252956644,0.001847797278223325,0.002505687907758624,0.0009351902413197949,0.0,0.07108992523724947,0.007715389066292571,0.0
A-I,@A211105@I211104,1.5811388300841898,1.5811388300841898,0.0011024366196247502,0.001947642406353597,0.0005215472091450222,0.001947642406353597,0.00146718992107335,0.0011671307958596203,0.0,0.07818041391123078,0.00796686252435111,0.0
A-I,@A211105@I211108,1.5811388300841898,1.5811388300841898,0.00029501670806600356,0.0001681833014192462,0.0009134096101247022,0.0001681833014192462,0.00047706385710116273,0.00030988995778547386,0.0,0.04615210197964623,0.013137640328003776,0.0
A-I,@A211105@I211110,1.5811388300841898,1.5811388300841898,0.0006064841385383906,0.0012553871195224112,0.0018383604002615345,0.0012553871195224112,0.0013423703665534185,0.0006410537805283303,0.0,0.06270191163803847,0.024936241600215025,0.0
A-I,@A211105@I211112,1.5811388300841898,1.5811388300841898,0.0004187177012570191,0.0006756413425680488,0.000831265129688121,0.0006756413425680488,0.0007535854895029168,0.00044802799709306896,0.0,0.02375287027455526,0.015608660717728274,0.0
A-I,@A211105@I211115,1.5811388300841898,1.5811388300841898,0.00021111533898430075,0.00013558388035774245,0.006594076536767765,0.00013558388035774245,0.00029497256822733265,0.00021856148187253171,0.0,0.10023425246272323,0.005347003521410132,0.0
A-I,@A211105@I211118,1.5811388300841898,1.5811388300841898,4.656202100975477e-05,7.328198090807986e-05,0.008411604356438028,7.328198090807986e-05,0.0007343618205939276,7.122778972660669e-05,0.0,0.07999904879218361,0.023754920182937508,0.0
A-I,@A211105@I211119,1.5811388300841898,1.5811388300841898,0.00017253029359247922,9.130804255452737e-05,0.008430275051320527,9.130804255452737e-05,0.0001732734379359175,0.00017516121703788635,0.0,0.04571940630171727,0.008191386285908575,0.0
A-I,@A211105@I211122,1.5811388300841898,1.5811388300841898,0.00024792224740311696,0.00015982749668735075,0.009242137372622045,0.00015982749668735075,0.00039375827148240813,0.00025738211478933045,0.0,0.060253350998837746,0.010453429763928131,0.0
A-A,@A211108@A211102,1.5811388300841898,1.5811388300841898,1.9896281661546985e-05,1.8532576287804896e-05,0.0009548047372229141,1.8532576287804896e-05,0.00037292002485407,2.122717631882707e-05,0.0,0.09931325714657709,0.02058649413023398,0.0
A-A,@A211108@A211105,1.5811388300841898,1.5811388300841898,3.349279410360445e-05,5.41257163830249e-05,0.001277498159727779,5.41257163830249e-05,0.0005601957254101469,3.72671081138991e-05,0.0,0.12430464600013791,0.005854070391193988,0.0
A-A,@A211108@A211109,1.5811388300841898,1.5811388300841898,5.7922080656442454e-05,5.683555083169921e-05,0.0004542810854775413,5.683555083169921e-05,0.00012056508983943606,6.144837466857482e-05,0.0,0.07613642583399541,0.009934767072077843,0.0
A-A,@A211108@A211110,1.5811388300841898,1.5811388300841898,0.006511388234579154,0.007891003496338759,0.012777285769085621,0.007891003496338759,0.011394534771362144,0.00692735543400705,0.0,0.06355370142251786,0.009915600220500682,0.0
A-A,@A211108@A211112,1.5811388300841898,1.5811388300841898,0.0003195358401571068,0.0005022576786997424,0.0031264778349642123,0.0005022576786997424,0.0020000983178650503,0.0003503599730818303,0.0,0.022134004051245253,0.011807336671552794,0.0
A-A,@A211108@A211115,1.5811388300841898,1.5811388300841898,0.0013560385458798328,0.0017442639530805425,0.010028988043437988,0.0017442639530805425,0.00768216887874423,0.0014741451192619053,0.0,0.03286217222093462,0.005931314970154423,0.0
A-A,@A211108@A211116,1.5811388300841898,1.5811388300841898,0.004449357693301639,0.006033762257274616,0.015146700086472491,0.006033762257274616,0.01034644930159,0.004726262437643604,0.0,0.06593009806653415,0.00759424972414993,0.0
A-A,@A211108@A211117,1.5811388300841898,1.5811388300841898,0.004993846901854742,0.0059929234293398135,0.008303565093205827,0.0059929234293398135,0.007888673743404193,0.0052155817968667665,0.0,0.09808293422650634,0.01347266400877802,0.0
A-A,@A211108@A211118,1.5811388300841898,1.5811388300841898,2.0832375603167763e-05,2.4513987209768818e-05,0.009173487306033028,2.4513987209768818e-05,0.0067690463804775045,5.875875276579791e-05,0.0,0.062414755280554596,0.006407188606713178,0.0
A-A,@A211108@A211122,1.5811388300841898,1.5811388300841898,1.74157934792585e-05,3.2736601636160846e-05,0.016107051643890313,3.2736601636160846e-05,0.012246828766973389,3.670669400927046e-05,0.0,0.046672495956598385,0.021684747880366905,0.0
A-A,@A211108@A211123,1.5811388300841898,1.5811388300841898,0.0067272237080029385,0.007857139817110021,0.01485338065602058,0.007857139817110021,0.010950441318178239,0.007223646997457335,0.0,0.03528483244715527,0.014626811421201317,0.0
A-A,@A211108@A211125,1.5811388300841898,1.5811388300841898,0.00602373089895124,0.006201308589712553,0.021701124371816406,0.006201308589712553,0.015077207929788514,0.006306744787577788,0.0,0.06739382355584632,0.006556699735783891,0.0
A-A,@A211108@A211206,1.5811388300841898,1.5811388300841898,0.0007653503128940777,0.0008468684012823827,0.008789996689620555,0.0008468684012823827,0.006349326018839855,0.0008106637636355246,0.0,0.3872170434574647,0.0626752783645202,0.0
A-A,@A211108@A211208,1.5811388300841898,1.5811388300841898,1.2310552848077858e-05,0.00024171652261759566,0.009034721875817059,0.00024171652261759566,0.007385992976992421,1.8779571077414105e-05,0.0,0.03130959906684185,0.010759908822516312,0.0
A-A,@A211108@A211223,1.5811388300841898,1.5811388300841898,2.9239386911444272e-05,0.00016522570107786145,0.0037897888356018313,0.00016522570107786145,0.0022758296083962566,3.135467968393841e-05,0.0,0.065780981460001,0.011522584429875134,0.0
A-A,@A211108@A211225,1.5811388300841898,1.5811388300841898,0.007132418732376412,0.006637141928082185,0.005892516323429281,0.006637141928082185,0.003857134575613296,0.007438870576405254,0.0,0.039306076225512285,0.010581930212079845,0.0
A-A,@A211108@A211228,1.5811388300841898,1.5811388300841898,0.0007931643548229571,0.0002782361430096167,0.007723533286489743,0.0002782361430096167,0.005206731527512561,0.0009528464294203292,0.0,0.09109322105958566,0.013140789624902182,0.0
A-I,@A211108@I211102,1.5811388300841898,1.5811388300841898,8.834364257383464e-06,2.471277214481763e-05,0.0003775073625170941,2.471277214481763e-05,0.00019951111583999171,8.876338601262611e-06,0.0,0.06402352987661107,0.011108374628622224,0.0
A-I,@A211108@I211103,1.5811388300841898,1.5811388300841898,0.0002269273366251983,0.000378448886080721,0.0015403327041242467,0.000378448886080721,0.0007017182158298667,0.00023639418642028217,0.0,0.05263426372640867,0.011461862904756516,0.0
A-I,@A211108@I211104,1.5811388300841898,1.5811388300841898,0.0015288328475656842,0.0010500857745348515,0.0009477696322016641,0.0010500857745348515,0.0010623179604495024,0.0016133131252409614,0.0,0.0384743174853828,0.004527187972952565,0.0
A-I,@A211108@I211108,1.5811388300841898,1.5811388300841898,0.00016654566159860192,9.933245130708959e-05,0.0006450713373633371,9.933245130708959e-05,0.0003146861064532216,0.00017578411824012555,0.0,0.02403902251511238,0.010107380950263695,0.0
A-I,@A211108@I211110,1.5811388300841898,1.5811388300841898,0.01346956864213965,0.011595406412151775,0.017891511175965397,0.011595406412151775,0.016589333699276607,0.013955023465325527,0.0,0.03713195817796758,0.008733560835368009,0.0
A-I,@A211108@I211112,1.5811388300841898,1.5811388300841898,0.0005428975518419564,0.0004940816375204181,0.01562897777124188,0.0004940816375204181,0.01100951095140947,0.0005815214142986294,0.0,0.10039065448978039,0.03467081683510736,0.0
A-I,@A211108@I211115,1.5811388300841898,1.5811388300841898,2.8513555537640554e-05,0.0001241633038495344,0.008340683734305654,0.0001241633038495344,0.005728549807916767,9.024357954778286e-05,0.0,0.02158045771964471,0.0064628775638860955,0.0
A-I,@A211108@I211118,1.5811388300841898,1.5811388300841898,3.096555724517137e-05,7.465809597985109e-05,0.012756074104882362,7.465809597985109e-05,0.010807844770307731,9.79283600364322e-05,0.0,0.055659112820235966,0.00967743028614918,0.0
A-I,@A211108@I211119,1.5811388300841898,1.5811388300841898,9.414458349961156e-05,9.109772355374489e-05,0.015362327737527479,9.109772355374489e-05,0.01221221114494864,9.258212661174251e-05,0.0,0.035294162563850075,0.006417419409564349,0.0
A-I,@A211108@I211122,1.5811388300841898,1.5811388300841898,0.006729247974560732,0.0056913949999123775,0.009265349935753654,0.0056913949999123775,0.007202727526794613,0.00709977918220932,0.0,0.03215520935155987,0.00912108031115741,0.0
A-A,@A211109@A211102,1.5811388300841898,1.5811388300841898,7.518264340463889e-05,8.374204113066162e-05,0.0013427549932098024,8.374204113066162e-05,0.0005112542846133512,7.846524223881008e-05,0.0,0.04462311275514384,0.00600662901334749,0.0
A-A,@A211109@A211105,1.5811388300841898,1.5811388300841898,7.964540568445811e-05,2.3191928288662788e-05,0.0018904206990558005,2.3191928288662788e-05,0.0006462804296593981,8.569843305790574e-05,0.0,0.0587564871835445,0.012524124545504093,0.0
A-A,@A211109@A211108,1.5811388300841898,1.5811388300841898,4.961188915323576e-06,4.357429212174925e-05,0.00011704309505174655,4.357429212174925e-05,2.3300463403488837e-05,5.353575379942313e-06,0.0,0.29504730329045914,0.05015831491211051,0.0
A-A,@A211109@A211110,1.5811388300841898,1.5811388300841898,0.007304158492503037,0.012879486006483991,0.014013619733547642,0.012879486006483991,0.01432746745954169,0.007809795399862926,0.0,0.08847491313786573,0.00634080054657299,0.0
A-A,@A211109@A211112,1.5811388300841898,1.5811388300841898,0.010076409668301664,0.012360769552557046,0.01412266544628768,0.012360769552557046,0.014012488566015356,0.010476483754533073,0.0,0.12916803053467607,0.008185425197863786,0.0
A-A,@A211109@A211115,1.5811388300841898,1.5811388300841898,0.008599429060826985,0.0118039257091007,0.011610043370196254,0.0118039257091007,0.01175854139648185,0.009240061763580585,0.0,0.11712322804487882,0.007886422426083955,0.0
A-A,@A211109@A211116,1.5811388300841898,1.5811388300841898,0.011461089683355187,0.019980671744965452,0.022058988702660112,0.019980671744965452,0.022713353220600033,0.012163211852273923,0.0,0.0511782025062666,0.013486867165053738,0.0
A-A,@A211109@A211117,1.5811388300841898,1.5811388300841898,0.010255446201731102,0.015031542632309776,0.02345458056597278,0.015031542632309776,0.02184427796142891,0.010734262093288921,0.0,0.040448453475567074,0.01301906916595002,0.0
A-A,@A211109@A211118,1.5811388300841898,1.5811388300841898,0.020512549846537633,0.022831045663489254,0.02266001328089681,0.022831045663489254,0.022829732209855333,0.02153048348756256,0.0,0.036101085455653714,0.0064253089211617044,0.0
A-A,@A211109@A211122,1.5811388300841898,1.5811388300841898,0.010163085154233018,0.014149564565674528,0.02285488086231408,0.014149564565674528,0.021159307517878884,0.01093297885544526,0.0,0.024134728130725418,0.011080285272045437,0.0
A-A,@A211109@A211123,1.5811388300841898,1.5811388300841898,0.012553106156288203,0.01436428231983432,0.017412050547344394,0.01436428231983432,0.015209221790187168,0.013444448374628739,0.0,0.0381030034687461,0.011484755029397997,0.0
A-A,@A211109@A211125,1.5811388300841898,1.5811388300841898,9.614990702413336e-05,7.732363605049385e-05,0.0032084943052176304,7.732363605049385e-05,0.0013760932874822525,0.00010671010446486212,0.0,0.04746600063970263,0.009724079224343096,0.0
A-A,@A211109@A211206,1.5811388300841898,1.5811388300841898,0.0018219796581689252,0.0021056403663677215,0.007371061884332637,0.0021056403663677215,0.0026545098707154513,0.0019058833826550738,0.0,0.04718921674474026,0.0021710940272925135,0.0
A-A,@A211109@A211208,1.5811388300841898,1.5811388300841898,9.961267749336937e-05,0.0003852124949097495,0.002983495906715618,0.0003852124949097495,0.0017677547483122692,0.00011676507446900969,0.0,0.05525961675639854,0.008750944786575787,0.0
A-A,@A211109@A211223,1.5811388300841898,1.5811388300841898,3.697475106032728e-05,3.3094454623613656e-05,0.0038249313305516296,3.3094454623613656e-05,0.001980814011254726,1.5110191142854189e-05,0.0,0.018246583626822868,0.0037279109945375513,0.0
A-A,@A211109@A211225,1.5811388300841898,1.5811388300841898,0.006879404886384332,0.006388773228922358,0.006985370477449003,0.006388773228922358,0.003508548365085839,0.007177439679289903,0.0,0.0915850750467731,0.008026803463553668,0.0
A-A,@A211109@A211228,1.5811388300841898,1.5811388300841898,0.00018326431936703218,0.0002493436407025867,0.00161709544375698,0.0002493436407025867,0.00047426752677745256,0.00019248235102063322,0.0,0.048625644125849424,0.01180120800407101,0.0
A-I,@A211109@I211102,1.5811388300841898,1.5811388300841898,0.00014773116581271698,0.00021598000716321019,0.0003171112568200154,0.00021598000716321019,0.00018102856837490136,0.00016333797281104878,0.0,0.0249768922755202,0.025244054375330217,0.0
A-I,@A211109@I211103,1.5811388300841898,1.5811388300841898,5.7044921049697995e-05,8.316509148394086e-05,0.0012794880831788543,8.316509148394086e-05,0.0005689351942598701,6.297499165900281e-05,0.0,0.046152002758297714,0.00952162630720402,0.0
A-I,@A211109@I211104,1.5811388300841898,1.5811388300841898,0.00014362987636990776,0.00010206969589975616,0.001039987219833084,0.00010206969589975616,0.0005176506684316397,0.00014966269600338663,0.0,0.12489436860590535,0.011296161087323413,0.0
A-I,@A211109@I211108,1.5811388300841898,1.5811388300841898,4.3443516278731115e-05,4.5059595002443315e-05,0.00027224979813209916,4.5059595002443315e-05,0.00018996971229256462,4.546643664487889e-05,0.0,0.026193373744489077,0.003932909356509105,0.0
A-I,@A211109@I211110,1.5811388300841898,1.5811388300841898,0.00762889514235967,0.012420126476052057,0.019905233340796812,0.012420126476052057,0.02048008016401915,0.007971568740637477,0.0,0.021588218159199517,0.012687963353073081,0.0
A-I,@A211109@I211112,1.5811388300841898,1.5811388300841898,5.347003102782389e-05,8.039234367180147e-05,0.0003129768726551308,8.039234367180147e-05,0.00018346753311236787,5.703070925632013e-05,0.0,0.12435570754541296,0.015436400885338994,0.0
A-I,@A211109@I211115,1.5811388300841898,1.5811388300841898,4.8095277872296495e-05,8.567917123193133e-05,0.0051528725494245885,8.567917123193133e-05,0.0036631970473321156,6.907702163559916e-05,0.0,0.05353658632862462,0.010112239727017884,0.0
A-I,@A211109@I211118,1.5811388300841898,1.5811388300841898,0.007869670655561982,0.012274540809328027,0.016570212348678764,0.012274540809328027,0.016152221323024667,0.008308022892453715,0.0,0.03725109885348456,0.003705105316575462,0.0
A-I,@A211109@I211119,1.5811388300841898,1.5811388300841898,4.1145872063181826e-05,5.349344561255872e-05,0.004030772391598087,5.349344561255872e-05,0.0004659184082772368,4.219296541271456e-05,0.0,0.016307850180650667,0.012671996116769139,0.0
A-I,@A211109@I211122,1.5811388300841898,1.5811388300841898,0.022352082630553875,0.02494891456077986,0.03331788094015016,0.02494891456077986,0.029736330414179574,0.02349423566575804,0.0,0.05391551320070588,0.009850310285751441,0.0
A-A,@A211110@A211102,1.5811388300841898,1.5811388300841898,6.639927190269292e-05,0.0004451151505292765,0.0020269664687213532,0.0004451151505292765,0.0011317115218140864,6.783117375959786e-05,0.0,0.028994065231220837,0.005024865469126409,0.0
A-A,@A211110@A211105,1.5811388300841898,1.5811388300841898,5.842608610562886e-05,6.645394035133907e-05,0.0018732317093732465,6.645394035133907e-05,0.0012778100650334095,5.5806708599396615e-05,0.0,0.038743056556096826,0.009511849515236112,0.0
A-A,@A211110@A211108,1.5811388300841898,1.5811388300841898,9.957488319102036e-05,0.0009650325002217485,0.0032523454521348203,0.0009650325002217485,0.0024307996478396977,0.0001056186467725089,0.0,0.033163615562657164,0.009974308304625739,0.0
A-A,@A211110@A211109,1.5811388300841898,1.5811388300841898,3.1083721258913516e-05,3.552571007782773e-05,0.0031631550787471477,3.552571007782773e-05,0.0019786411173176813,3.201861803437689e-05,0.0,0.05636204968224685,0.0074592974833428095,0.0
A-A,@A211110@A211112,1.5811388300841898,1.5811388300841898,0.0001010223190801994,0.00012960834410381036,0.00022245003291520077,0.00012960834410381036,0.00015188437118539354,0.00010679392111153048,0.0,0.011691161684382839,0.00803236044799191,0.0
A-A,@A211110@A211115,1.5811388300841898,1.5811388300841898,0.00013755910252795503,0.0007457427438053713,0.002053536909637949,0.0007457427438053713,0.0012881303986288818,0.00014684555716651274,0.0,0.04623889126131684,0.006334238409091611,0.0
A-A,@A211110@A211116,1.5811388300841898,1.5811388300841898,0.00026998114861680997,0.000608869963146472,0.0010945856289280662,0.000608869963146472,0.0009141012415947931,0.00028191369204656134,0.0,0.06552318193105808,0.00786653200578401,0.0
A-A,@A211110@A211117,1.5811388300841898,1.5811388300841898,0.0006035656221986602,0.0024176787191241764,0.0024437415307526143,0.0024176787191241764,0.0014229027183207124,0.0006342040536429008,0.0,0.039957705024221565,0.006375401496894402,0.0
A-A,@A211110@A211118,1.5811388300841898,1.5811388300841898,0.00025005075470878557,0.0007822638106963862,0.0012016064440682733,0.0007822638106963862,0.0010136310306285293,0.00026429057075411756,0.0,0.05420584493092948,0.006609738289906235,0.0
A-A,@A211110@A211122,1.5811388300841898,1.5811388300841898,0.0005288358900467841,0.0020622484153741435,0.0020756442666341264,0.0020622484153741435,0.0017990960398183073,0.0005601009241675323,0.0,0.07822115080785068,0.006192435608001723,0.0
